"","step","mining module","ore storage","processing module","refined storage","printing robot","manufacturing module","equipment storage","assembly robot","habitation module","life-support module"
"7789",7789,1766,1617,1836,1418,1897,1405,471,1498,849,1236
"7790",7790,1766,1617,1836,1418,1897,1405,471,887,849,1236
"7791",7791,1766,1617,1836,1418,1897,1405,471,918,849,1236
"7792",7792,1766,1617,1836,1418,1897,1405,1664,918,849,1236
"7793",7793,1766,1617,1836,1418,1897,1405,1664,918,849,1103
"7794",7794,1766,1617,1836,1418,1897,492,1664,918,849,1103
"7795",7795,1766,1617,1836,1418,1897,492,850,918,849,1103
"7796",7796,1766,1617,1514,1418,1897,492,850,918,849,1103
"7797",7797,1766,1617,1514,1418,1721,492,850,918,849,1103
"7798",7798,1766,1617,1084,1418,1721,492,850,918,849,1103
"7799",7799,1766,1617,1084,1418,401,492,850,918,849,1103
"7800",7800,1766,1617,1084,1418,401,492,850,918,849,938
"7801",7801,1766,1617,1084,1418,1924,492,850,918,849,938
"7802",7802,1766,1617,684,1418,1924,492,850,918,849,938
"7803",7803,1766,1617,684,1418,1924,492,850,740,849,938
"7804",7804,1766,1617,684,1418,1924,734,850,740,849,938
"7805",7805,1766,1617,684,1418,1924,734,850,781,849,938
"7806",7806,1851,1617,684,1418,1924,734,850,781,849,938
"7807",7807,441,1617,684,1418,1924,734,850,781,849,938
"7808",7808,441,1617,684,1418,1924,734,850,781,1782,938
"7809",792,441,1617,684,1418,1924,734,850,781,1782,938
"7810",7810,441,1617,1473,1418,1924,734,850,781,1782,938
"7811",7811,441,1617,1473,1418,1924,734,850,463,1782,938
"7812",7812,441,1617,1473,1418,1924,734,850,463,1724,938
"7813",7813,441,1664,1473,1418,1924,734,850,463,1724,938
"7814",7814,441,1664,1473,1418,1924,734,850,463,1292,938
"7815",7815,441,1664,1712,1418,1924,734,850,463,1292,938
"7816",7816,441,1664,1712,1418,1924,734,850,469,1292,938
"7817",7817,441,1664,1712,719,1924,734,850,469,1292,938
"7818",7818,441,621,1712,719,1924,734,850,469,1292,938
"7819",1891,441,621,1712,719,1924,734,850,469,1292,938
"7820",7820,419,621,1712,719,1924,734,850,469,1292,938
"7821",7821,419,621,1415,719,1924,734,850,469,1292,938
"7822",1823,419,621,1415,719,1924,734,850,469,1292,938
"7823",7823,419,621,1415,719,771,734,850,469,1292,938
"7824",7824,1760,621,1415,719,771,734,850,469,1292,938
"7825",7825,1760,621,1415,719,771,734,850,1362,1292,938
"7826",7826,1760,621,1415,719,771,1021,850,1362,1292,938
"7827",7827,1760,621,1415,719,887,1021,850,1362,1292,938
"7828",7828,1760,621,1415,428,887,1021,850,1362,1292,938
"7829",7829,1760,621,1364,428,887,1021,850,1362,1292,938
"7830",7830,1760,621,1364,428,887,1021,850,1362,1667,938
"7831",7831,1760,621,1364,428,887,1021,850,1362,605,938
"7832",7832,1760,621,1364,428,887,1021,850,507,605,938
"7833",7833,1760,621,1364,428,1601,1021,850,507,605,938
"7834",828,1760,621,1364,428,1601,1021,850,507,605,938
"7835",7835,1760,829,1364,428,1601,1021,850,507,605,938
"7836",7836,1760,829,1364,1865,1601,1021,850,507,605,938
"7837",7837,1760,829,610,1865,1601,1021,850,507,605,938
"7838",7838,1760,829,610,1865,1601,1021,850,1068,605,938
"7839",7839,1760,829,610,963,1601,1021,850,1068,605,938
"7840",7840,1760,829,610,963,1650,1021,850,1068,605,938
"7841",7841,1760,829,610,963,1650,1021,850,832,605,938
"7842",7842,1760,829,610,963,1650,1021,850,832,950,938
"7843",7843,1760,829,610,963,1650,1021,850,832,1819,938
"7844",7844,1760,767,610,963,1650,1021,850,832,1819,938
"7845",7845,1760,767,610,963,1650,1862,850,832,1819,938
"7846",7846,1760,1348,610,963,1650,1862,850,832,1819,938
"7847",7847,1760,1348,525,963,1650,1862,850,832,1819,938
"7848",7848,1760,1348,525,963,1650,1862,850,832,1846,938
"7849",1627,1760,1348,525,963,1650,1862,850,832,1846,938
"7850",7850,1760,1348,525,1837,1650,1862,850,832,1846,938
"7851",7851,1760,1348,525,1837,1650,1862,850,678,1846,938
"7852",1392,1760,1348,525,1837,1650,1862,850,678,1846,938
"7853",7853,1614,1348,525,1837,1650,1862,850,678,1846,938
"7854",7854,1614,1348,525,914,1650,1862,850,678,1846,938
"7855",7855,1614,1348,972,914,1650,1862,850,678,1846,938
"7856",7856,1614,1348,972,914,619,1862,850,678,1846,938
"7857",7857,1614,1348,972,914,619,1804,850,678,1846,938
"7858",7858,1614,1348,715,914,619,1804,850,678,1846,938
"7859",7859,1614,1348,1161,914,619,1804,850,678,1846,938
"7860",7860,1614,1348,1161,914,619,1804,850,935,1846,938
"7861",7861,1614,1348,1161,914,619,1804,850,1444,1846,938
"7862",7862,1614,1348,1161,914,1140,1804,850,1444,1846,938
"7863",7863,1614,1348,1161,914,1140,1804,850,1444,826,938
"7864",7864,1614,1348,1161,914,1140,1804,850,1444,826,1435
"7865",7865,1614,676,1161,914,1140,1804,850,1444,826,1435
"7866",7866,1614,676,1161,914,1140,1804,850,1444,751,1435
"7867",7867,1614,676,1161,914,1140,1625,850,1444,751,1435
"7868",7868,1614,676,1161,914,1140,1625,850,1444,864,1435
"7869",7869,1614,676,1161,914,1140,1625,850,478,864,1435
"7870",7870,1614,676,765,914,1140,1625,850,478,864,1435
"7871",7871,1614,676,765,914,1140,1625,686,478,864,1435
"7872",7872,1614,676,765,1667,1140,1625,686,478,864,1435
"7873",1643,1614,676,765,1667,1140,1625,686,478,864,1435
"7874",7874,1614,676,765,1667,1140,1625,686,799,864,1435
"7875",7875,1614,676,765,1667,1140,873,686,799,864,1435
"7876",7876,1009,676,765,1667,1140,873,686,799,864,1435
"7877",7877,1009,676,765,1739,1140,873,686,799,864,1435
"7878",7878,1009,676,765,1739,938,873,686,799,864,1435
"7879",7879,1009,676,765,1739,938,873,686,1092,864,1435
"7880",7880,1009,1662,765,1739,938,873,686,1092,864,1435
"7881",7881,1009,1662,765,1739,938,873,686,461,864,1435
"7882",7882,1009,1662,765,1739,938,873,1027,461,864,1435
"7883",7883,1009,1662,765,869,938,873,1027,461,864,1435
"7884",7884,1009,1662,765,565,938,873,1027,461,864,1435
"7885",7885,1009,1662,765,565,938,1851,1027,461,864,1435
"7886",7886,1009,1662,765,565,938,1851,1027,1795,864,1435
"7887",7887,1009,1662,765,565,938,1851,1027,1795,1049,1435
"7888",7888,1009,1662,1166,565,938,1851,1027,1795,1049,1435
"7889",7889,1009,622,1166,565,938,1851,1027,1795,1049,1435
"7890",7890,1009,622,1166,565,938,1851,1027,1277,1049,1435
"7891",7891,1272,622,1166,565,938,1851,1027,1277,1049,1435
"7892",7892,1272,622,1166,565,938,1851,950,1277,1049,1435
"7893",7893,1272,622,1166,565,1863,1851,950,1277,1049,1435
"7894",7894,1272,1802,1166,565,1863,1851,950,1277,1049,1435
"7895",7895,1272,1802,1166,565,1863,1851,950,1558,1049,1435
"7896",7896,1272,1802,1166,565,1863,1851,950,438,1049,1435
"7897",7897,1531,1802,1166,565,1863,1851,950,438,1049,1435
"7898",7898,1531,1802,1457,565,1863,1851,950,438,1049,1435
"7899",7899,1531,1661,1457,565,1863,1851,950,438,1049,1435
"7900",7900,1531,1661,1457,565,1863,1851,950,438,1049,1505
"7901",7901,1531,1661,1457,1893,1863,1851,950,438,1049,1505
"7902",7902,1531,1551,1457,1893,1863,1851,950,438,1049,1505
"7903",7903,1531,1551,1457,1618,1863,1851,950,438,1049,1505
"7904",7904,1531,1551,473,1618,1863,1851,950,438,1049,1505
"7905",7905,1531,1551,1081,1618,1863,1851,950,438,1049,1505
"7906",7906,1531,1551,1081,1618,1863,1851,950,438,1694,1505
"7907",7907,518,1551,1081,1618,1863,1851,950,438,1694,1505
"7908",7908,518,1551,1081,1288,1863,1851,950,438,1694,1505
"7909",7909,518,1551,1081,1288,1037,1851,950,438,1694,1505
"7910",7910,518,1551,1081,1839,1037,1851,950,438,1694,1505
"7911",7911,518,1551,1081,1839,612,1851,950,438,1694,1505
"7912",7912,518,1551,1081,1839,612,1851,1453,438,1694,1505
"7913",7913,518,1551,1081,1839,612,1851,1960,438,1694,1505
"7914",7914,518,1551,1081,1839,612,1851,1434,438,1694,1505
"7915",7915,518,1551,1081,1839,612,1951,1434,438,1694,1505
"7916",7916,518,1551,1081,1839,612,1951,1434,438,977,1505
"7917",7917,518,1551,1081,1839,612,1951,945,438,977,1505
"7918",7918,518,1551,1081,1839,612,1951,945,438,977,676
"7919",7919,1406,1551,1081,1839,612,1951,945,438,977,676
"7920",7920,1406,1008,1081,1839,612,1951,945,438,977,676
"7921",7921,1406,1008,1081,1839,612,666,945,438,977,676
"7922",7922,1406,1008,1081,988,612,666,945,438,977,676
"7923",7923,1406,1008,1081,988,612,666,905,438,977,676
"7924",7924,1406,1008,1081,988,612,955,905,438,977,676
"7925",7925,1406,1008,1081,1110,612,955,905,438,977,676
"7926",7926,1406,1008,1081,1110,612,955,905,438,977,1744
"7927",7927,1406,1008,1081,1713,612,955,905,438,977,1744
"7928",7928,1406,1008,1081,1713,612,955,905,1742,977,1744
"7929",7929,1406,1368,1081,1713,612,955,905,1742,977,1744
"7930",7930,1406,1368,1081,1512,612,955,905,1742,977,1744
"7931",7931,1406,1837,1081,1512,612,955,905,1742,977,1744
"7932",7932,1406,1837,1081,1512,1950,955,905,1742,977,1744
"7933",7933,1406,1837,1081,1512,1950,955,995,1742,977,1744
"7934",7934,1406,1837,466,1512,1950,955,995,1742,977,1744
"7935",7935,1406,1837,466,1512,1950,955,995,1742,958,1744
"7936",7936,1406,1837,466,1512,1950,955,995,1742,1500,1744
"7937",7937,1406,1837,466,1196,1950,955,995,1742,1500,1744
"7938",7938,1406,1837,466,1196,1308,955,995,1742,1500,1744
"7939",7939,1406,1837,466,1196,1308,1658,995,1742,1500,1744
"7940",7940,1406,1837,466,1196,1308,1658,995,673,1500,1744
"7941",7941,1406,1837,466,1196,756,1658,995,673,1500,1744
"7942",837,1406,1837,466,1196,756,1658,995,673,1500,1744
"7943",7943,1406,1837,466,1196,1765,1658,995,673,1500,1744
"7944",7944,1406,1837,466,1196,1765,1321,995,673,1500,1744
"7945",7945,510,1837,466,1196,1765,1321,995,673,1500,1744
"7946",7946,1810,1837,466,1196,1765,1321,995,673,1500,1744
"7947",7947,1810,1839,466,1196,1765,1321,995,673,1500,1744
"7948",7948,1810,1839,466,1196,1765,1321,995,673,1061,1744
"7949",7949,1810,1839,1449,1196,1765,1321,995,673,1061,1744
"7950",7950,1810,1952,1449,1196,1765,1321,995,673,1061,1744
"7951",7951,1810,1952,1449,1196,1765,1321,642,673,1061,1744
"7952",7952,1810,1952,1449,1912,1765,1321,642,673,1061,1744
"7953",7953,1810,1952,1449,1912,1765,1321,642,1824,1061,1744
"7954",7954,1810,1952,1449,1912,1765,1321,642,1824,1061,1140
"7955",7955,1810,1952,1449,1912,1765,1321,642,1824,1061,1632
"7956",7956,1810,1952,1449,1912,1765,1321,642,1824,1378,1632
"7957",7957,1810,1952,1449,1917,1765,1321,642,1824,1378,1632
"7958",7958,1810,1952,1449,1917,1765,1321,642,1824,960,1632
"7959",7959,1810,1952,1449,1917,1765,558,642,1824,960,1632
"7960",7960,1810,1952,1449,1917,1765,1061,642,1824,960,1632
"7961",1866,1810,1952,1449,1917,1765,1061,642,1824,960,1632
"7962",7962,1810,1952,1449,1917,1765,548,642,1824,960,1632
"7963",7963,1810,974,1449,1917,1765,548,642,1824,960,1632
"7964",7964,1810,974,1449,1917,1765,548,642,1824,578,1632
"7965",7965,1810,974,1449,1917,1765,548,1823,1824,578,1632
"7966",7966,1810,974,926,1917,1765,548,1823,1824,578,1632
"7967",7967,1810,974,926,1917,1765,548,1746,1824,578,1632
"7968",7968,1810,974,926,483,1765,548,1746,1824,578,1632
"7969",1163,1810,974,926,483,1765,548,1746,1824,578,1632
"7970",7970,1810,1838,926,483,1765,548,1746,1824,578,1632
"7971",7971,1810,1838,926,1935,1765,548,1746,1824,578,1632
"7972",7972,1759,1838,926,1935,1765,548,1746,1824,578,1632
"7973",7973,1759,1838,926,1101,1765,548,1746,1824,578,1632
"7974",7974,1759,1838,926,1101,1765,548,1746,985,578,1632
"7975",7975,1759,1838,926,1101,1765,1327,1746,985,578,1632
"7976",7976,1765,1838,926,1101,1765,1327,1746,985,578,1632
"7977",7977,1765,1838,926,1101,1765,1327,1521,985,578,1632
"7978",7978,1765,1838,816,1101,1765,1327,1521,985,578,1632
"7979",7979,1765,412,816,1101,1765,1327,1521,985,578,1632
"7980",7980,1765,412,816,1101,1151,1327,1521,985,578,1632
"7981",7981,1765,412,816,1101,1151,1327,1521,985,1698,1632
"7982",7982,1765,412,816,1101,1151,1327,1698,985,1698,1632
"7983",7983,1765,412,816,490,1151,1327,1698,985,1698,1632
"7984",1198,1765,412,816,490,1151,1327,1698,985,1698,1632
"7985",7985,1765,412,816,490,1151,1327,1698,985,471,1632
"7986",7986,1765,412,1585,490,1151,1327,1698,985,471,1632
"7987",7987,1765,412,1585,490,1151,1327,1698,985,422,1632
"7988",7988,1765,412,1585,490,1087,1327,1698,985,422,1632
"7989",7989,1765,412,1585,490,1087,1327,1698,985,850,1632
"7990",7990,1765,412,1585,490,1087,1327,1698,985,1373,1632
"7991",7991,1765,699,1585,490,1087,1327,1698,985,1373,1632
"7992",7992,1765,699,920,490,1087,1327,1698,985,1373,1632
"7993",7993,1765,699,920,490,1087,1327,449,985,1373,1632
"7994",7994,1765,1436,920,490,1087,1327,449,985,1373,1632
"7995",7995,1765,1736,920,490,1087,1327,449,985,1373,1632
"7996",1311,1765,1736,920,490,1087,1327,449,985,1373,1632
"7997",7997,1765,1736,920,490,1843,1327,449,985,1373,1632
"7998",7998,1765,1736,1651,490,1843,1327,449,985,1373,1632
"7999",7999,1460,1736,1651,490,1843,1327,449,985,1373,1632
"8000",8000,1725,1736,1651,490,1843,1327,449,985,1373,1632
"8001",8001,1725,1736,1651,490,1910,1327,449,985,1373,1632
"8002",8002,1725,1736,1651,490,1910,1530,449,985,1373,1632
"8003",8003,1725,1736,1651,490,1910,1530,449,985,1644,1632
"8004",8004,1725,1736,1651,490,1910,1530,1413,985,1644,1632
"8005",8005,1725,1736,1651,490,724,1530,1413,985,1644,1632
"8006",8006,1725,1559,1651,490,724,1530,1413,985,1644,1632
"8007",8007,1725,1559,1651,490,724,1530,1413,1396,1644,1632
"8008",8008,1725,1559,1651,490,761,1530,1413,1396,1644,1632
"8009",8009,1725,1559,1651,490,761,1530,1413,964,1644,1632
"8010",8010,1725,1559,1651,490,561,1530,1413,964,1644,1632
"8011",8011,449,1559,1651,490,561,1530,1413,964,1644,1632
"8012",8012,449,1559,1651,490,1492,1530,1413,964,1644,1632
"8013",8013,449,1559,1651,490,1492,1530,1413,964,1139,1632
"8014",8014,449,1559,1651,490,1492,1530,1938,964,1139,1632
"8015",8015,449,1559,1651,490,1553,1530,1938,964,1139,1632
"8016",8016,914,1559,1651,490,1553,1530,1938,964,1139,1632
"8017",8017,914,1559,1651,490,1553,1530,853,964,1139,1632
"8018",8018,914,1559,1651,490,1553,1530,853,964,1139,501
"8019",8019,914,1559,1651,1918,1553,1530,853,964,1139,501
"8020",8020,914,1559,1329,1918,1553,1530,853,964,1139,501
"8021",8021,914,413,1329,1918,1553,1530,853,964,1139,501
"8022",8022,914,413,1329,1918,1553,1177,853,964,1139,501
"8023",8023,914,413,1329,1918,1553,1177,853,964,1139,1714
"8024",8024,914,413,1329,1918,1553,1177,853,964,1019,1714
"8025",8025,914,413,1329,1918,1553,1922,853,964,1019,1714
"8026",8026,914,413,1329,1918,1553,1922,527,964,1019,1714
"8027",8027,615,413,1329,1918,1553,1922,527,964,1019,1714
"8028",8028,615,413,1329,1609,1553,1922,527,964,1019,1714
"8029",8029,615,413,1329,1768,1553,1922,527,964,1019,1714
"8030",8030,615,413,1329,1768,1553,1922,527,964,712,1714
"8031",8031,615,610,1329,1768,1553,1922,527,964,712,1714
"8032",8032,615,610,1329,1768,1020,1922,527,964,712,1714
"8033",8033,615,610,1329,1768,1020,1922,1816,964,712,1714
"8034",8034,615,610,2012,1768,1020,1922,1816,964,712,1714
"8035",8035,615,610,2012,1768,1020,1922,1816,1154,712,1714
"8036",546,615,610,2012,1768,1020,1922,1816,1154,712,1714
"8037",8037,615,610,2012,1768,1020,1922,1816,1154,1951,1714
"8038",457,615,610,2012,1768,1020,1922,1816,1154,1951,1714
"8039",8039,615,610,2012,1768,1020,1033,1816,1154,1951,1714
"8040",8040,1842,610,2012,1768,1020,1033,1816,1154,1951,1714
"8041",8041,1357,610,2012,1768,1020,1033,1816,1154,1951,1714
"8042",8042,1769,610,2012,1768,1020,1033,1816,1154,1951,1714
"8043",8043,1769,610,2012,1768,1020,1033,1816,423,1951,1714
"8044",8044,1769,610,2012,1768,1020,1033,1222,423,1951,1714
"8045",8045,1769,610,2012,1768,1020,1033,1433,423,1951,1714
"8046",8046,1470,610,2012,1768,1020,1033,1433,423,1951,1714
"8047",8047,1952,610,2012,1768,1020,1033,1433,423,1951,1714
"8048",8048,1952,610,2012,1768,1020,1033,1433,1886,1951,1714
"8049",8049,1952,610,2012,1768,1020,1033,1685,1886,1951,1714
"8050",1671,1952,610,2012,1768,1020,1033,1685,1886,1951,1714
"8051",8051,1952,610,2012,1768,1020,1243,1685,1886,1951,1714
"8052",8052,1952,1045,2012,1768,1020,1243,1685,1886,1951,1714
"8053",8053,1952,1045,2012,1768,1020,1620,1685,1886,1951,1714
"8054",8054,1952,1045,2012,1772,1020,1620,1685,1886,1951,1714
"8055",8055,1952,1045,2012,1863,1020,1620,1685,1886,1951,1714
"8056",8056,1952,1045,1697,1863,1020,1620,1685,1886,1951,1714
"8057",8057,1592,1045,1697,1863,1020,1620,1685,1886,1951,1714
"8058",8058,1592,1045,890,1863,1020,1620,1685,1886,1951,1714
"8059",8059,1592,1045,890,625,1020,1620,1685,1886,1951,1714
"8060",8060,1592,1114,890,625,1020,1620,1685,1886,1951,1714
"8061",8061,1592,1114,890,625,1020,1620,1685,1886,529,1714
"8062",8062,1592,1114,890,1795,1020,1620,1685,1886,529,1714
"8063",8063,1592,1114,890,420,1020,1620,1685,1886,529,1714
"8064",8064,1592,1114,890,420,1020,1620,1685,1886,873,1714
"8065",8065,1592,1114,890,420,1020,1620,1685,1742,873,1714
"8066",8066,1592,1843,890,420,1020,1620,1685,1742,873,1714
"8067",8067,1592,1843,890,1074,1020,1620,1685,1742,873,1714
"8068",8068,1592,1843,890,1074,1020,849,1685,1742,873,1714
"8069",8069,1592,1537,890,1074,1020,849,1685,1742,873,1714
"8070",8070,1592,1537,890,1074,1020,849,1896,1742,873,1714
"8071",8071,1592,1537,890,1074,1020,849,1896,1060,873,1714
"8072",8072,1592,1537,890,1074,1020,849,1896,1448,873,1714
"8073",8073,1592,1633,890,1074,1020,849,1896,1448,873,1714
"8074",8074,1592,1633,573,1074,1020,849,1896,1448,873,1714
"8075",8075,1592,1633,573,1074,1020,849,1896,1275,873,1714
"8076",8076,1592,1633,573,1074,1020,981,1896,1275,873,1714
"8077",8077,1592,1633,573,1074,1020,981,1121,1275,873,1714
"8078",8078,1592,1633,697,1074,1020,981,1121,1275,873,1714
"8079",8079,524,1633,697,1074,1020,981,1121,1275,873,1714
"8080",8080,524,1633,697,1074,1020,981,894,1275,873,1714
"8081",8081,524,1633,697,1074,1020,981,894,814,873,1714
"8082",8082,524,1633,697,1074,1020,981,1987,814,873,1714
"8083",8083,524,1633,697,1074,1831,981,1987,814,873,1714
"8084",8084,524,1633,1630,1074,1831,981,1987,814,873,1714
"8085",8085,524,1633,525,1074,1831,981,1987,814,873,1714
"8086",8086,524,1633,525,1074,1831,658,1987,814,873,1714
"8087",8087,524,1633,525,1074,1831,658,1987,656,873,1714
"8088",8088,524,1662,525,1074,1831,658,1987,656,873,1714
"8089",8089,524,1662,525,1074,1831,658,1987,656,576,1714
"8090",8090,524,1662,525,1074,1831,658,681,656,576,1714
"8091",8091,524,1662,525,751,1831,658,681,656,576,1714
"8092",8092,524,1662,525,751,1831,1600,681,656,576,1714
"8093",8093,524,1662,525,751,1831,1600,681,529,576,1714
"8094",8094,524,1662,525,751,1831,1600,681,529,1450,1714
"8095",8095,524,1662,525,751,1831,1600,848,529,1450,1714
"8096",8096,524,1662,525,751,2030,1600,848,529,1450,1714
"8097",8097,524,1662,525,751,2030,1600,848,529,1450,1864
"8098",8098,1365,1662,525,751,2030,1600,848,529,1450,1864
"8099",968,1365,1662,525,751,2030,1600,848,529,1450,1864
"8100",8100,1365,1662,525,751,2030,1600,848,473,1450,1864
"8101",8101,1365,1662,525,751,925,1600,848,473,1450,1864
"8102",1133,1365,1662,525,751,925,1600,848,473,1450,1864
"8103",8103,1365,1662,525,751,925,937,848,473,1450,1864
"8104",8104,843,1662,525,751,925,937,848,473,1450,1864
"8105",8105,843,1662,525,751,1267,937,848,473,1450,1864
"8106",8106,843,1662,525,1225,1267,937,848,473,1450,1864
"8107",8107,843,1662,525,1225,1543,937,848,473,1450,1864
"8108",8108,843,1662,525,1225,1543,937,848,473,1495,1864
"8109",8109,843,1662,525,1225,1707,937,848,473,1495,1864
"8110",8110,843,1662,525,1225,2015,937,848,473,1495,1864
"8111",8111,843,1662,525,1225,2015,937,848,1606,1495,1864
"8112",8112,843,1662,934,1225,2015,937,848,1606,1495,1864
"8113",8113,843,1662,934,1225,2015,937,848,1100,1495,1864
"8114",8114,843,1732,934,1225,2015,937,848,1100,1495,1864
"8115",8115,843,1732,934,1225,1641,937,848,1100,1495,1864
"8116",8116,843,1732,934,1225,1641,937,848,1100,847,1864
"8117",8117,843,1732,934,1225,1641,937,1463,1100,847,1864
"8118",8118,843,1732,934,1225,1641,723,1463,1100,847,1864
"8119",8119,534,1732,934,1225,1641,723,1463,1100,847,1864
"8120",8120,534,1732,934,1225,1641,723,1114,1100,847,1864
"8121",8121,534,1732,934,1225,1641,723,432,1100,847,1864
"8122",8122,534,1732,934,1225,1641,1119,432,1100,847,1864
"8123",8123,534,985,934,1225,1641,1119,432,1100,847,1864
"8124",8124,534,985,934,1225,471,1119,432,1100,847,1864
"8125",8125,534,977,934,1225,471,1119,432,1100,847,1864
"8126",8126,534,977,934,1225,1480,1119,432,1100,847,1864
"8127",8127,1063,977,934,1225,1480,1119,432,1100,847,1864
"8128",8128,1063,977,934,1225,1095,1119,432,1100,847,1864
"8129",8129,1063,977,1558,1225,1095,1119,432,1100,847,1864
"8130",8130,1063,977,1558,1225,1095,1119,432,1100,1733,1864
"8131",8131,1063,977,1558,1225,1095,1119,432,1100,1733,1666
"8132",8132,560,977,1558,1225,1095,1119,432,1100,1733,1666
"8133",8133,560,977,1558,1225,1095,1119,432,1100,1733,689
"8134",8134,560,977,1558,1225,1095,1119,427,1100,1733,689
"8135",8135,560,1096,1558,1225,1095,1119,427,1100,1733,689
"8136",8136,560,1457,1558,1225,1095,1119,427,1100,1733,689
"8137",970,560,1457,1558,1225,1095,1119,427,1100,1733,689
"8138",8138,560,595,1558,1225,1095,1119,427,1100,1733,689
"8139",8139,560,595,1682,1225,1095,1119,427,1100,1733,689
"8140",8140,560,595,1682,1225,1095,710,427,1100,1733,689
"8141",8141,560,595,1682,1225,1095,2008,427,1100,1733,689
"8142",8142,560,595,1960,1225,1095,2008,427,1100,1733,689
